SID,SSID,SampleYear,Waterbody,SubSampleName,SubSampleDate,HoursEffort,Species,Len,Wt,Number,Age
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,257,240,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,217,152,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,183,67,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,189,111,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,210,185,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,145,43,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,164,80,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,210,194,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,267,88,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,198,115,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,215,198,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,146,38,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,228,125,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,146,51,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,253,225,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,482,1790,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,222,128,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,397,850,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,79,4,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,192,80,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,124,23,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,336,490,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,65,4,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,215,140,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,264,255,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,222,145,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,273,250,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,307,400,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,155,43,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,101,5,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,335,420,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,203,170,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,218,120,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,171,55,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,248,185,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,301,275,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,261,256,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,212,110,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,196,80,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,119,16,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,218,114,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,172,46,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,184,82,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,169,70,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Largemouth Bass,250,220,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,184,62,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,347,500,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,196,90,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,286,285,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,262,195,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,357,500,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,320,390,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,320,462,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,343,525,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,319,415,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,187,82,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,226,108,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,226,128,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,337,418,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,260,228,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Yellow Bullhead,291,400,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,389,800,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,462,1180,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,273,285,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,410,790,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,252,180,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,393,790,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,353,560,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,345,580,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,318,415,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,414,1000,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,318,390,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,337,475,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,398,755,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,380,790,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,258,200,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,280,285,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,241,170,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,271,225,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,269,215,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,210,120,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,215,225,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,286,280,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,320,390,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,185,82,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,177,66,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,300,340,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,292,264,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,362,600,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,318,378,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,108,15,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,286,260,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,247,195,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,292,300,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,330,390,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,290,290,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,262,240,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,214,125,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,253,175,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,226,125,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,396,750,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,249,175,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,206,180,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,274,255,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,283,270,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,232,155,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,280,260,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,361,570,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,215,110,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,171,64,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,371,650,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,254,180,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,380,720,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,305,325,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,203,92,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,356,690,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,397,800,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,215,125,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,334,380,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,196,104,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,218,140,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,286,305,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,263,247,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,306,380,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,283,290,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,348,530,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,171,55,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,165,72,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,175,72,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,251,220,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,193,100,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,240,172,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,175,65,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,218,120,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,265,208,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,215,130,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,278,285,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,206,124,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,336,490,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,236,160,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,389,620,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,286,264,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,260,215,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,267,234,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,232,173,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,186,76,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,171,60,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,202,107,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,214,122,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,287,255,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,318,369,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,225,145,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,214,116,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,214,119,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,184,77,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,209,100,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,351,468,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,318,420,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,219,119,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,302,344,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,267,262,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,326,390,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,184,71,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,270,240,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,238,170,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,214,112,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,312,367,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,318,457,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,310,364,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,206,109,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,291,287,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,312,368,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,55,1,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,242,175,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,211,115,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,269,268,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,225,154,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Ozark Bass,167,84,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,177,71,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,220,143,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,292,333,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,299,369,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,225,144,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,287,304,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,310,318,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,242,170,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,269,254,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,230,127,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,249,202,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,199,110,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,302,352,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,211,103,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,316,475,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,382,680,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,352,564,1,
2485,12212,1992,Crooked Creek,1,10/01/1992,1.644722222,Smallmouth Bass,180,82,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,273,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,98,5,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,164,82,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,355,500,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,332,380,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,256,213,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,236,145,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,226,145,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,259,193,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,226,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,302,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,330,450,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,146,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,167,43,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,258,227,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,298,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,273,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Longear Sunfish,156,80,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Longear Sunfish,154,47,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Yellow Bullhead,227,150,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,204,87,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,325,430,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,119,25,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,194,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,221,245,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,323,393,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,219,140,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,182,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,240,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,175,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,316,410,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,203,150,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,142,30,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,222,120,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,170,65,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,333,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,315,410,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,252,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,390,800,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,362,755,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,180,110,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,203,165,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,170,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,175,95,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,206,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,172,105,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,170,95,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,224,240,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,151,70,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,182,110,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,271,205,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,244,152,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,315,360,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,189,120,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,298,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,197,100,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,195,95,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,189,75,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,227,180,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,397,850,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,404,890,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Smallmouth Bass,422,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,161,70,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,137,50,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,224,215,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,215,205,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Ozark Bass,213,,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Green Sunfish,124,45,1,
2486,12213,1993,Crooked Creek,2,07/06/1993,1.354722222,Largemouth Bass,228,130,1,
